,sst,day,month,year
1001,288.3322,28,9,1981
1002,288.2948,29,9,1981
1003,288.25333,30,9,1981
1004,288.19788,1,10,1981
1005,288.16458,2,10,1981
1006,288.13608,3,10,1981
1007,288.10876,4,10,1981
1008,288.08237,5,10,1981
1009,288.0562,6,10,1981
1010,288.03015,7,10,1981
1011,288.00433,8,10,1981
1012,287.98196,9,10,1981
1013,287.96146,10,10,1981
1014,287.93893,11,10,1981
1015,287.91064,12,10,1981
1016,287.87958,13,10,1981
1017,287.8499,14,10,1981
1018,287.82516,15,10,1981
1019,287.80188,16,10,1981
1020,287.7753,17,10,1981
1021,287.72565,18,10,1981
1022,287.6954,19,10,1981
1023,287.66174,20,10,1981
1024,287.62732,21,10,1981
1025,287.59375,22,10,1981
1026,287.558,23,10,1981
1027,287.51624,24,10,1981
1028,287.46652,25,10,1981
1029,287.4176,26,10,1981
1030,287.37518,27,10,1981
1031,287.33582,28,10,1981
1032,287.29724,29,10,1981
1033,287.2563,30,10,1981
1034,287.2176,31,10,1981
1035,287.1821,1,11,1981
1036,287.1544,2,11,1981
1037,287.12802,3,11,1981
1038,287.10104,4,11,1981
1039,287.07233,5,11,1981
1040,287.0429,6,11,1981
1041,287.0125,7,11,1981
1042,286.98297,8,11,1981
1043,286.95377,9,11,1981
1044,286.92496,10,11,1981
1045,286.89398,11,11,1981
1046,286.86047,12,11,1981
1047,286.82642,13,11,1981
1048,286.79327,14,11,1981
1049,286.76114,15,11,1981
1050,286.72998,16,11,1981
1051,286.6952,17,11,1981
1052,286.6624,18,11,1981
1053,286.62985,19,11,1981
1054,286.60248,20,11,1981
1055,286.578,21,11,1981
1056,286.55292,22,11,1981
1057,286.52405,23,11,1981
1058,286.4877,24,11,1981
1059,286.4464,25,11,1981
1060,286.4045,26,11,1981
1061,286.3628,27,11,1981
1062,286.32245,28,11,1981
1063,286.285,29,11,1981
1064,286.25272,30,11,1981
1065,286.2152,1,12,1981
1066,286.1934,2,12,1981
1067,286.17303,3,12,1981
1068,286.1539,4,12,1981
1069,286.13123,5,12,1981
1070,286.10516,6,12,1981
1071,286.07733,7,12,1981
1072,286.0493,8,12,1981
1073,286.02246,9,12,1981
1074,285.99567,10,12,1981
1075,285.96707,11,12,1981
1076,285.93845,12,12,1981
1077,285.91043,13,12,1981
1078,285.88538,14,12,1981
1079,285.8612,15,12,1981
1080,285.83713,16,12,1981
1081,285.81345,17,12,1981
1082,285.79056,18,12,1981
1083,285.76852,19,12,1981
1084,285.74844,20,12,1981
1085,285.72662,21,12,1981
1086,285.7042,22,12,1981
1087,285.68124,23,12,1981
1088,285.6579,24,12,1981
1089,285.63263,25,12,1981
1090,285.6072,26,12,1981
1091,285.5805,27,12,1981
1092,285.55716,28,12,1981
1093,285.538,29,12,1981
1094,285.52362,30,12,1981
1095,285.5113,31,12,1981
1096,285.49557,1,1,1982
1097,285.47864,2,1,1982
1098,285.4599,3,1,1982
1099,285.42953,4,1,1982
1100,285.40005,5,1,1982
1101,285.36792,6,1,1982
1102,285.3341,7,1,1982
1103,285.29782,8,1,1982
1104,285.26813,9,1,1982
1105,285.24628,10,1,1982
1106,285.23083,11,1,1982
1107,285.21817,12,1,1982
1108,285.20444,13,1,1982
1109,285.19366,14,1,1982
1110,285.18707,15,1,1982
1111,285.17957,16,1,1982
1112,285.1689,17,1,1982
1113,285.15164,18,1,1982
1114,285.12955,19,1,1982
1115,285.10632,20,1,1982
1116,285.0838,21,1,1982
1117,285.0584,22,1,1982
1118,285.03824,23,1,1982
1119,285.01944,24,1,1982
1120,285.00674,25,1,1982
1121,284.9971,26,1,1982
1122,284.99063,27,1,1982
1123,284.98477,28,1,1982
1124,284.9811,29,1,1982
1125,284.9728,30,1,1982
1126,284.9636,31,1,1982
1127,284.95795,1,2,1982
1128,284.96133,2,2,1982
1129,284.96594,3,2,1982
1130,284.9668,4,2,1982
1131,284.96414,5,2,1982
1132,284.96292,6,2,1982
1133,284.9613,7,2,1982
1134,284.95953,8,2,1982
1135,284.9552,9,2,1982
1136,284.9483,10,2,1982
1137,284.93793,11,2,1982
1138,284.92368,12,2,1982
1139,284.90823,13,2,1982
1140,284.89532,14,2,1982
1141,284.88495,15,2,1982
1142,284.88162,16,2,1982
1143,284.8796,17,2,1982
1144,284.8834,18,2,1982
1145,284.88928,19,2,1982
1146,284.89716,20,2,1982
1147,284.90753,21,2,1982
1148,284.9212,22,2,1982
1149,284.93076,23,2,1982
1150,284.93243,24,2,1982
1151,284.9311,25,2,1982
1152,284.93115,26,2,1982
1153,284.9359,27,2,1982
1154,284.94455,28,2,1982
1155,284.95032,1,3,1982
1156,284.95557,2,3,1982
1157,284.9604,3,3,1982
1158,284.96518,4,3,1982
1159,284.96872,5,3,1982
1160,284.97067,6,3,1982
1161,284.97183,7,3,1982
1162,284.9748,8,3,1982
1163,284.97867,9,3,1982
1164,284.9842,10,3,1982
1165,284.99075,11,3,1982
1166,284.9975,12,3,1982
1167,285.00525,13,3,1982
1168,285.0145,14,3,1982
1169,285.02194,15,3,1982
1170,285.0278,16,3,1982
1171,285.03375,17,3,1982
1172,285.0424,18,3,1982
1173,285.05774,19,3,1982
1174,285.07962,20,3,1982
1175,285.10202,21,3,1982
1176,285.12097,22,3,1982
1177,285.13492,23,3,1982
1178,285.14362,24,3,1982
1179,285.14282,25,3,1982
1180,285.13745,26,3,1982
1181,285.13086,27,3,1982
1182,285.129,28,3,1982
1183,285.1358,29,3,1982
1184,285.15582,30,3,1982
1185,285.18524,31,3,1982
1186,285.2159,1,4,1982
1187,285.24283,2,4,1982
1188,285.2571,3,4,1982
1189,285.25876,4,4,1982
1190,285.25644,5,4,1982
1191,285.25165,6,4,1982
1192,285.2483,7,4,1982
1193,285.24832,8,4,1982
1194,285.25552,9,4,1982
1195,285.27307,10,4,1982
1196,285.29858,11,4,1982
1197,285.3234,12,4,1982
1198,285.34308,13,4,1982
1199,285.3574,14,4,1982
1200,285.37347,15,4,1982
1201,285.38278,16,4,1982
1202,285.39423,17,4,1982
1203,285.40866,18,4,1982
1204,285.43008,19,4,1982
1205,285.4583,20,4,1982
1206,285.48798,21,4,1982
1207,285.50818,22,4,1982
1208,285.51202,23,4,1982
1209,285.50397,24,4,1982
1210,285.49496,25,4,1982
1211,285.4884,26,4,1982
1212,285.48923,27,4,1982
1213,285.5005,28,4,1982
1214,285.5273,29,4,1982
1215,285.56818,30,4,1982
1216,285.62772,1,5,1982
1217,285.67618,2,5,1982
1218,285.71783,3,5,1982
1219,285.74478,4,5,1982
1220,285.7583,5,5,1982
1221,285.76755,6,5,1982
1222,285.7802,7,5,1982
1223,285.80313,8,5,1982
1224,285.8342,9,5,1982
1225,285.86877,10,5,1982
1226,285.9058,11,5,1982
1227,285.9429,12,5,1982
1228,285.97995,13,5,1982
1229,286.01083,14,5,1982
1230,286.0369,15,5,1982
1231,286.05905,16,5,1982
1232,286.07748,17,5,1982
1233,286.098,18,5,1982
1234,286.12018,19,5,1982
1235,286.14505,20,5,1982
1236,286.17224,21,5,1982
1237,286.19638,22,5,1982
1238,286.21573,23,5,1982
1239,286.2329,24,5,1982
1240,286.25348,25,5,1982
1241,286.27448,26,5,1982
1242,286.29926,27,5,1982
1243,286.3245,28,5,1982
1244,286.35226,29,5,1982
1245,286.38345,30,5,1982
1246,286.4205,31,5,1982
1247,286.49506,1,6,1982
1248,286.53238,2,6,1982
1249,286.56686,3,6,1982
1250,286.59946,4,6,1982
1251,286.62952,5,6,1982
1252,286.65976,6,6,1982
1253,286.69333,7,6,1982
1254,286.73035,8,6,1982
1255,286.76755,9,6,1982
1256,286.8036,10,6,1982
1257,286.83405,11,6,1982
1258,286.85867,12,6,1982
1259,286.882,13,6,1982
1260,286.90335,14,6,1982
1261,286.91455,15,6,1982
1262,286.93375,16,6,1982
1263,286.94714,17,6,1982
1264,286.96262,18,6,1982
1265,286.9874,19,6,1982
1266,287.01694,20,6,1982
1267,287.04413,21,6,1982
1268,287.06592,22,6,1982
1269,287.08655,23,6,1982
1270,287.1168,24,6,1982
1271,287.15036,25,6,1982
1272,287.18463,26,6,1982
1273,287.21362,27,6,1982
1274,287.24487,28,6,1982
1275,287.27887,29,6,1982
1276,287.31793,30,6,1982
1277,287.37735,1,7,1982
1278,287.40192,2,7,1982
1279,287.42172,3,7,1982
1280,287.44376,4,7,1982
1281,287.4676,5,7,1982
1282,287.49554,6,7,1982
1283,287.52768,7,7,1982
1284,287.56406,8,7,1982
1285,287.60382,9,7,1982
1286,287.649,10,7,1982
1287,287.69824,11,7,1982
1288,287.75272,12,7,1982
1289,287.80475,13,7,1982
1290,287.85327,14,7,1982
1291,287.89673,15,7,1982
1292,287.93665,16,7,1982
1293,287.96524,17,7,1982
1294,287.98627,18,7,1982
1295,287.999,19,7,1982
1296,288.00946,20,7,1982
1297,288.02097,21,7,1982
1298,288.04773,22,7,1982
1299,288.08356,23,7,1982
1300,288.13083,24,7,1982
1301,288.18063,25,7,1982
1302,288.22562,26,7,1982
1303,288.25433,27,7,1982
1304,288.26724,28,7,1982
1305,288.2696,29,7,1982
1306,288.27213,30,7,1982
1307,288.27484,31,7,1982
1308,288.26147,1,8,1982
1309,288.2924,2,8,1982
1310,288.3365,3,8,1982
1311,288.38492,4,8,1982
1312,288.428,5,8,1982
1313,288.46167,6,8,1982
1314,288.48407,7,8,1982
1315,288.49475,8,8,1982
1316,288.49814,9,8,1982
1317,288.49667,10,8,1982
1318,288.49518,11,8,1982
1319,288.49295,12,8,1982
1320,288.49774,13,8,1982
1321,288.50848,14,8,1982
1322,288.5258,15,8,1982
1323,288.56653,16,8,1982
1324,288.59573,17,8,1982
1325,288.6188,18,8,1982
1326,288.64362,19,8,1982
1327,288.6676,20,8,1982
1328,288.6955,21,8,1982
1329,288.71387,22,8,1982
1330,288.71906,23,8,1982
1331,288.71738,24,8,1982
1332,288.71378,25,8,1982
1333,288.71317,26,8,1982
1334,288.7147,27,8,1982
1335,288.71448,28,8,1982
1336,288.71353,29,8,1982
1337,288.70944,30,8,1982
1338,288.6986,31,8,1982
1339,288.64212,1,9,1982
1340,288.63287,2,9,1982
1341,288.62286,3,9,1982
1342,288.6113,4,9,1982
1343,288.59567,5,9,1982
1344,288.5827,6,9,1982
1345,288.5734,7,9,1982
1346,288.5633,8,9,1982
1347,288.55237,9,9,1982
1348,288.53665,10,9,1982
1349,288.51733,11,9,1982
1350,288.49823,12,9,1982
1351,288.47964,13,9,1982
1352,288.46414,14,9,1982
1353,288.44434,15,9,1982
1354,288.43497,16,9,1982
1355,288.41855,17,9,1982
1356,288.40668,18,9,1982
1357,288.39078,19,9,1982
1358,288.36804,20,9,1982
1359,288.3342,21,9,1982
1360,288.29282,22,9,1982
1361,288.25113,23,9,1982
1362,288.21558,24,9,1982
1363,288.19156,25,9,1982
1364,288.1752,26,9,1982
1365,288.1625,27,9,1982
1366,288.15408,28,9,1982
1367,288.14786,29,9,1982
1368,288.13885,30,9,1982
1369,288.10168,1,10,1982
1370,288.07654,2,10,1982
1371,288.0438,3,10,1982
1372,288.00766,4,10,1982
1373,287.9718,5,10,1982
1374,287.9348,6,10,1982
1375,287.8958,7,10,1982
1376,287.85696,8,10,1982
1377,287.82205,9,10,1982
1378,287.79395,10,10,1982
1379,287.7706,11,10,1982
1380,287.7467,12,10,1982
1381,287.7249,13,10,1982
1382,287.704,14,10,1982
1383,287.683,15,10,1982
1384,287.65756,16,10,1982
1385,287.6242,17,10,1982
1386,287.57474,18,10,1982
1387,287.5408,19,10,1982
1388,287.51285,20,10,1982
1389,287.48688,21,10,1982
1390,287.45825,22,10,1982
1391,287.42963,23,10,1982
1392,287.40323,24,10,1982
1393,287.37848,25,10,1982
1394,287.34937,26,10,1982
1395,287.31494,27,10,1982
1396,287.28143,28,10,1982
1397,287.25262,29,10,1982
1398,287.235,30,10,1982
1399,287.22165,31,10,1982
1400,287.20148,1,11,1982
1401,287.1825,2,11,1982
1402,287.16144,3,11,1982
1403,287.13815,4,11,1982
1404,287.11072,5,11,1982
1405,287.07797,6,11,1982
1406,287.0409,7,11,1982
1407,286.99863,8,11,1982
1408,286.95004,9,11,1982
1409,286.90143,10,11,1982
1410,286.85803,11,11,1982
1411,286.8187,12,11,1982
1412,286.78232,13,11,1982
1413,286.74878,14,11,1982
1414,286.7191,15,11,1982
1415,286.69388,16,11,1982
1416,286.67722,17,11,1982
1417,286.65915,18,11,1982
1418,286.64313,19,11,1982
1419,286.62488,20,11,1982
1420,286.60004,21,11,1982
1421,286.57202,22,11,1982
1422,286.54196,23,11,1982
1423,286.51334,24,11,1982
1424,286.4862,25,11,1982
1425,286.4584,26,11,1982
1426,286.428,27,11,1982
1427,286.39346,28,11,1982
1428,286.35352,29,11,1982
1429,286.31155,30,11,1982
1430,286.2619,1,12,1982
1431,286.2248,2,12,1982
1432,286.18893,3,12,1982
1433,286.15195,4,12,1982
1434,286.12064,5,12,1982
1435,286.09564,6,12,1982
1436,286.0726,7,12,1982
1437,286.04712,8,12,1982
1438,286.01605,9,12,1982
1439,285.98175,10,12,1982
1440,285.94818,11,12,1982
1441,285.91492,12,12,1982
1442,285.88104,13,12,1982
1443,285.8465,14,12,1982
1444,285.8141,15,12,1982
1445,285.78546,16,12,1982
1446,285.76028,17,12,1982
1447,285.7385,18,12,1982
1448,285.71948,19,12,1982
1449,285.70206,20,12,1982
1450,285.68738,21,12,1982
1451,285.67078,22,12,1982
1452,285.64987,23,12,1982
1453,285.62143,24,12,1982
1454,285.5853,25,12,1982
1455,285.54456,26,12,1982
1456,285.50583,27,12,1982
1457,285.47406,28,12,1982
1458,285.45624,29,12,1982
1459,285.4483,30,12,1982
1460,285.44724,31,12,1982
1461,285.44687,1,1,1983
1462,285.44934,2,1,1983
1463,285.45557,3,1,1983
1464,285.44714,4,1,1983
1465,285.42526,5,1,1983
1466,285.3984,6,1,1983
1467,285.36777,7,1,1983
1468,285.33984,8,1,1983
1469,285.31467,9,1,1983
1470,285.29376,10,1,1983
1471,285.27475,11,1,1983
1472,285.25632,12,1,1983
1473,285.23654,13,1,1983
1474,285.2179,14,1,1983
1475,285.20428,15,1,1983
1476,285.19278,16,1,1983
1477,285.17758,17,1,1983
1478,285.15674,18,1,1983
1479,285.12927,19,1,1983
1480,285.10266,20,1,1983
1481,285.0773,21,1,1983
1482,285.05667,22,1,1983
1483,285.0407,23,1,1983
1484,285.03357,24,1,1983
1485,285.03186,25,1,1983
1486,285.03235,26,1,1983
1487,285.03162,27,1,1983
1488,285.02948,28,1,1983
1489,285.02,29,1,1983
1490,285.00467,30,1,1983
1491,284.98657,31,1,1983
1492,284.9699,1,2,1983
1493,284.95767,2,2,1983
1494,284.94846,3,2,1983
1495,284.9414,4,2,1983
1496,284.9367,5,2,1983
1497,284.93646,6,2,1983
1498,284.94232,7,2,1983
1499,284.9504,8,2,1983
1500,284.95648,9,2,1983
1501,284.95914,10,2,1983
1502,284.95792,11,2,1983
1503,284.95218,12,2,1983
1504,284.94287,13,2,1983
1505,284.9309,14,2,1983
1506,284.919,15,2,1983
1507,284.9065,16,2,1983
1508,284.88596,17,2,1983
1509,284.868,18,2,1983
1510,284.85724,19,2,1983
1511,284.8505,20,2,1983
1512,284.84976,21,2,1983
1513,284.84998,22,2,1983
1514,284.8541,23,2,1983
1515,284.8609,24,2,1983
1516,284.8708,25,2,1983
1517,284.8796,26,2,1983
1518,284.8867,27,2,1983
1519,284.88745,28,2,1983
1520,284.88544,1,3,1983
1521,284.88104,2,3,1983
1522,284.87878,3,3,1983
1523,284.8793,4,3,1983
1524,284.8841,5,3,1983
1525,284.89047,6,3,1983
1526,284.8993,7,3,1983
1527,284.90744,8,3,1983
1528,284.91714,9,3,1983
1529,284.9249,10,3,1983
1530,284.93094,11,3,1983
1531,284.93478,12,3,1983
1532,284.93903,13,3,1983
1533,284.94238,14,3,1983
1534,284.94418,15,3,1983
1535,284.9443,16,3,1983
1536,284.94757,17,3,1983
1537,284.95444,18,3,1983
1538,284.96567,19,3,1983
1539,284.98236,20,3,1983
1540,285.0039,21,3,1983
1541,285.02438,22,3,1983
1542,285.04056,23,3,1983
1543,285.04993,24,3,1983
1544,285.05344,25,3,1983
1545,285.05182,26,3,1983
1546,285.04987,27,3,1983
1547,285.04828,28,3,1983
1548,285.0537,29,3,1983
1549,285.06467,30,3,1983
1550,285.08148,31,3,1983
1551,285.09943,1,4,1983
1552,285.12213,2,4,1983
1553,285.14462,3,4,1983
1554,285.16376,4,4,1983
1555,285.17816,5,4,1983
1556,285.19092,6,4,1983
1557,285.2023,7,4,1983
1558,285.21567,8,4,1983
1559,285.2324,9,4,1983
1560,285.25165,10,4,1983
1561,285.26706,11,4,1983
1562,285.2827,12,4,1983
1563,285.28998,13,4,1983
1564,285.29437,14,4,1983
1565,285.30612,15,4,1983
1566,285.31256,16,4,1983
1567,285.31912,17,4,1983
1568,285.32874,18,4,1983
1569,285.33936,19,4,1983
1570,285.35486,20,4,1983
1571,285.37546,21,4,1983
1572,285.4038,22,4,1983
1573,285.43616,23,4,1983
1574,285.46957,24,4,1983
1575,285.50073,25,4,1983
1576,285.52972,26,4,1983
1577,285.55783,27,4,1983
1578,285.58356,28,4,1983
1579,285.6028,29,4,1983
1580,285.6177,30,4,1983
1581,285.6423,1,5,1983
1582,285.65598,2,5,1983
1583,285.67477,3,5,1983
1584,285.70218,4,5,1983
1585,285.73218,5,5,1983
1586,285.76544,6,5,1983
1587,285.7979,7,5,1983
1588,285.83087,8,5,1983
1589,285.85822,9,5,1983
1590,285.88248,10,5,1983
1591,285.9037,11,5,1983
1592,285.92548,12,5,1983
1593,285.94928,13,5,1983
1594,285.97632,14,5,1983
1595,286.00238,15,5,1983
1596,286.03128,16,5,1983
1597,286.05835,17,5,1983
1598,286.0873,18,5,1983
1599,286.1159,19,5,1983
1600,286.14444,20,5,1983
1601,286.17206,21,5,1983
1602,286.20053,22,5,1983
1603,286.22974,23,5,1983
1604,286.25732,24,5,1983
1605,286.28275,25,5,1983
1606,286.30893,26,5,1983
1607,286.33597,27,5,1983
1608,286.3653,28,5,1983
1609,286.3961,29,5,1983
1610,286.42795,30,5,1983
1611,286.46268,31,5,1983
1612,286.52673,1,6,1983
1613,286.56024,2,6,1983
1614,286.59274,3,6,1983
1615,286.6219,4,6,1983
1616,286.65036,5,6,1983
1617,286.67838,6,6,1983
1618,286.70917,7,6,1983
1619,286.74185,8,6,1983
1620,286.77606,9,6,1983
1621,286.80893,10,6,1983
1622,286.84103,11,6,1983
1623,286.86987,12,6,1983
1624,286.89786,13,6,1983
1625,286.9257,14,6,1983
1626,286.95557,15,6,1983
1627,286.98148,16,6,1983
1628,287.007,17,6,1983
1629,287.03345,18,6,1983
1630,287.06305,19,6,1983
1631,287.09445,20,6,1983
1632,287.1273,21,6,1983
1633,287.1579,22,6,1983
1634,287.18726,23,6,1983
1635,287.21844,24,6,1983
1636,287.25128,25,6,1983
1637,287.28326,26,6,1983
1638,287.31454,27,6,1983
1639,287.34784,28,6,1983
1640,287.38266,29,6,1983
1641,287.41937,30,6,1983
1642,287.47385,1,7,1983
1643,287.4996,2,7,1983
1644,287.51865,3,7,1983
1645,287.53644,4,7,1983
1646,287.55893,5,7,1983
1647,287.58844,6,7,1983
1648,287.62674,7,7,1983
1649,287.67352,8,7,1983
1650,287.72534,9,7,1983
1651,287.77722,10,7,1983
1652,287.8283,11,7,1983
1653,287.87338,12,7,1983
1654,287.9111,13,7,1983
1655,287.93808,14,7,1983
1656,287.95834,15,7,1983
1657,287.97742,16,7,1983
1658,287.9882,17,7,1983
1659,288.0033,18,7,1983
1660,288.02487,19,7,1983
1661,288.04984,20,7,1983
1662,288.07706,21,7,1983
1663,288.10678,22,7,1983
1664,288.13925,23,7,1983
1665,288.17297,24,7,1983
1666,288.211,25,7,1983
1667,288.2507,26,7,1983
1668,288.2981,27,7,1983
1669,288.3448,28,7,1983
1670,288.38495,29,7,1983
1671,288.41788,30,7,1983
1672,288.44186,31,7,1983
1673,288.4355,1,8,1983
1674,288.4479,2,8,1983
1675,288.45352,3,8,1983
1676,288.46024,4,8,1983
1677,288.4675,5,8,1983
1678,288.48517,6,8,1983
1679,288.50992,7,8,1983
1680,288.54916,8,8,1983
1681,288.59024,9,8,1983
1682,288.62558,10,8,1983
1683,288.65024,11,8,1983
1684,288.6649,12,8,1983
1685,288.67166,13,8,1983
1686,288.67456,14,8,1983
1687,288.6728,15,8,1983
1688,288.67664,16,8,1983
1689,288.6666,17,8,1983
1690,288.66013,18,8,1983
1691,288.65704,19,8,1983
1692,288.663,20,8,1983
1693,288.6788,21,8,1983
1694,288.7001,22,8,1983
1695,288.72342,23,8,1983
1696,288.7481,24,8,1983
1697,288.7715,25,8,1983
1698,288.79745,26,8,1983
1699,288.81284,27,8,1983
1700,288.81445,28,8,1983
1701,288.80646,29,8,1983
1702,288.7978,30,8,1983
1703,288.785,31,8,1983
1704,288.7287,1,9,1983
1705,288.72223,2,9,1983
1706,288.71484,3,9,1983
1707,288.70868,4,9,1983
1708,288.7046,5,9,1983
1709,288.69498,6,9,1983
1710,288.68457,7,9,1983
1711,288.6724,8,9,1983
1712,288.66733,9,9,1983
1713,288.67056,10,9,1983
1714,288.677,11,9,1983
1715,288.67703,12,9,1983
1716,288.67426,13,9,1983
1717,288.67175,14,9,1983
1718,288.6723,15,9,1983
1719,288.66425,16,9,1983
1720,288.6291,17,9,1983
1721,288.6001,18,9,1983
1722,288.56592,19,9,1983
1723,288.52353,20,9,1983
1724,288.48233,21,9,1983
1725,288.44522,22,9,1983
1726,288.41116,23,9,1983
1727,288.37634,24,9,1983
1728,288.3423,25,9,1983
1729,288.3136,26,9,1983
1730,288.29327,27,9,1983
1731,288.27487,28,9,1983
1732,288.2552,29,9,1983
1733,288.2239,30,9,1983
1734,288.1625,1,10,1983
1735,288.1229,2,10,1983
1736,288.08255,3,10,1983
1737,288.04248,4,10,1983
1738,288.00348,5,10,1983
1739,287.96848,6,10,1983
1740,287.9393,7,10,1983
1741,287.91495,8,10,1983
1742,287.89362,9,10,1983
1743,287.87402,10,10,1983
1744,287.85242,11,10,1983
1745,287.82617,12,10,1983
1746,287.79974,13,10,1983
1747,287.77304,14,10,1983
1748,287.7484,15,10,1983
1749,287.72263,16,10,1983
1750,287.69217,17,10,1983
1751,287.6378,18,10,1983
1752,287.60522,19,10,1983
1753,287.57224,20,10,1983
1754,287.53906,21,10,1983
1755,287.50577,22,10,1983
1756,287.47253,23,10,1983
1757,287.43802,24,10,1983
1758,287.40256,25,10,1983
1759,287.3666,26,10,1983
1760,287.33014,27,10,1983
1761,287.295,28,10,1983
1762,287.2622,29,10,1983
1763,287.2319,30,10,1983
1764,287.20547,31,10,1983
1765,287.17758,1,11,1983
1766,287.155,2,11,1983
1767,287.1276,3,11,1983
1768,287.0912,4,11,1983
1769,287.04965,5,11,1983
1770,287.0079,6,11,1983
1771,286.96506,7,11,1983
1772,286.92084,8,11,1983
1773,286.87643,9,11,1983
1774,286.83713,10,11,1983
1775,286.80624,11,11,1983
1776,286.7798,12,11,1983
1777,286.7546,13,11,1983
1778,286.72623,14,11,1983
1779,286.69452,15,11,1983
1780,286.66162,16,11,1983
1781,286.62415,17,11,1983
1782,286.59277,18,11,1983
1783,286.56345,19,11,1983
1784,286.53488,20,11,1983
1785,286.50702,21,11,1983
1786,286.4786,22,11,1983
1787,286.4502,23,11,1983
1788,286.4212,24,11,1983
1789,286.39005,25,11,1983
1790,286.3568,26,11,1983
1791,286.32336,27,11,1983
1792,286.29337,28,11,1983
1793,286.2681,29,11,1983
1794,286.2451,30,11,1983
1795,286.2152,1,12,1983
1796,286.19525,2,12,1983
1797,286.17365,3,12,1983
1798,286.14954,4,12,1983
1799,286.1206,5,12,1983
1800,286.0873,6,12,1983
1801,286.0524,7,12,1983
1802,286.01978,8,12,1983
1803,285.9902,9,12,1983
1804,285.96576,10,12,1983
1805,285.9459,11,12,1983
1806,285.9264,12,12,1983
1807,285.90274,13,12,1983
1808,285.8722,14,12,1983
1809,285.8342,15,12,1983
1810,285.79395,16,12,1983
1811,285.75485,17,12,1983
1812,285.72202,18,12,1983
1813,285.69293,19,12,1983
1814,285.67496,20,12,1983
1815,285.6651,21,12,1983
1816,285.65704,22,12,1983
1817,285.64453,23,12,1983
1818,285.62207,24,12,1983
1819,285.58713,25,12,1983
1820,285.5478,26,12,1983
1821,285.50638,27,12,1983
1822,285.46948,28,12,1983
1823,285.44138,29,12,1983
1824,285.42474,30,12,1983
1825,285.41592,31,12,1983
1826,285.4097,1,1,1984
1827,285.40723,2,1,1984
1828,285.4112,3,1,1984
1829,285.40015,4,1,1984
1830,285.37994,5,1,1984
1831,285.35422,6,1,1984
1832,285.3305,7,1,1984
1833,285.31113,8,1,1984
1834,285.29758,9,1,1984
1835,285.2841,10,1,1984
1836,285.2727,11,1,1984
1837,285.26038,12,1,1984
1838,285.2464,13,1,1984
1839,285.23218,14,1,1984
1840,285.21707,15,1,1984
1841,285.198,16,1,1984
1842,285.18005,17,1,1984
1843,285.1541,18,1,1984
1844,285.13138,19,1,1984
1845,285.11124,20,1,1984
1846,285.09283,21,1,1984
1847,285.0761,22,1,1984
1848,285.06143,23,1,1984
1849,285.04773,24,1,1984
1850,285.03687,25,1,1984
1851,285.02866,26,1,1984
1852,285.02408,27,1,1984
1853,285.02444,28,1,1984
1854,285.02658,29,1,1984
1855,285.0273,30,1,1984
1856,285.02536,31,1,1984
1857,285.01877,1,2,1984
1858,285.01016,2,2,1984
1859,284.99524,3,2,1984
1860,284.9764,4,2,1984
1861,284.95743,5,2,1984
1862,284.93945,6,2,1984
1863,284.92407,7,2,1984
1864,284.91644,8,2,1984
1865,284.91763,9,2,1984
1866,284.92188,10,2,1984
1867,284.92328,11,2,1984
1868,284.91806,12,2,1984
1869,284.90836,13,2,1984
1870,284.8969,14,2,1984
1871,284.88495,15,2,1984
1872,284.874,16,2,1984
1873,284.86517,17,2,1984
